id	path	depth	start	end	size	source	line_defined	last_line_defined	ncode	nconst	nchild	maxstack	nloc	nupv	top_globals_get	top_globals_set	top_ops
77	0.33.25	2	0x12faecc	0x12fb06a	414	10002_data03.o	1813	1824	25	11	0	4	0	0	"[[""tgr_cha"", 5], [""IsMoveByTrack"", 1], [""objSetPos"", 1], [""GameOp_StopCha"", 1], [""tgr_SetPlayerCamera"", 1], [""objGetControl"", 1], [""tgr_RemoveItemFromCha"", 1]]"	[]	"{""GETGLOBAL"": 11, ""CALL"": 6, ""EQ"": 1, ""JMP"": 1, ""LOADK"": 5, ""RETURN"": 1}"
78	0.33.26	2	0x12fb06a	0x12fb10b	161	10002_data03.o	1838	1843	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
79	0.33.27	2	0x12fb10b	0x12fb415	778	10002_data03.o	1845	1868	48	14	0	16	7	0	"[[""TriggerCheckChatypeID"", 2], [""sceGetAIChaNum"", 1], [""sceGetAICha"", 1], [""TriggerDamageArmor"", 1], [""_template_data_0001"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 7, ""CALL"": 6, ""EQ"": 3, ""JMP"": 5, ""LOADK"": 15, ""SUB"": 1, ""FORPREP"": 1, ""MOVE"": 5, ""TEST"": 2, ""GETTABLE"": 1, ""FORLOOP"": 1, ""RETURN"": 1}"
80	0.33.28	2	0x12fb415	0x12fb455	64	10002_data03.o	1882	1884	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
81	0.33.29	2	0x12fb455	0x12fb5f3	414	10002_data03.o	1886	1897	25	11	0	4	0	0	"[[""tgr_cha"", 5], [""IsMoveByTrack"", 1], [""objSetPos"", 1], [""GameOp_StopCha"", 1], [""tgr_SetPlayerCamera"", 1], [""objGetControl"", 1], [""tgr_RemoveItemFromCha"", 1]]"	[]	"{""GETGLOBAL"": 11, ""CALL"": 6, ""EQ"": 1, ""JMP"": 1, ""LOADK"": 5, ""RETURN"": 1}"
82	0.33.30	2	0x12fb5f3	0x12fb633	64	10002_data03.o	1911	1913	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
83	0.33.31	2	0x12fb633	0x12fb7d1	414	10002_data03.o	1915	1926	25	11	0	4	0	0	"[[""tgr_cha"", 5], [""IsMoveByTrack"", 1], [""objSetPos"", 1], [""GameOp_StopCha"", 1], [""tgr_SetPlayerCamera"", 1], [""objGetControl"", 1], [""tgr_RemoveItemFromCha"", 1]]"	[]	"{""GETGLOBAL"": 11, ""CALL"": 6, ""EQ"": 1, ""JMP"": 1, ""LOADK"": 5, ""RETURN"": 1}"
84	0.33.32	2	0x12fb7d1	0x12fb811	64	10002_data03.o	1940	1942	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
85	0.33.33	2	0x12fb811	0x12fb9af	414	10002_data03.o	1944	1955	25	11	0	4	0	0	"[[""tgr_cha"", 5], [""IsMoveByTrack"", 1], [""objSetPos"", 1], [""GameOp_StopCha"", 1], [""tgr_SetPlayerCamera"", 1], [""objGetControl"", 1], [""tgr_RemoveItemFromCha"", 1]]"	[]	"{""GETGLOBAL"": 11, ""CALL"": 6, ""EQ"": 1, ""JMP"": 1, ""LOADK"": 5, ""RETURN"": 1}"
86	0.33.34	2	0x12fb9af	0x12fba78	201	10002_data03.o	1969	1974	12	4	0	3	0	0	"[[""TriggerCheckChatypeID"", 1], [""tgr_NormalAtkObj"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""GETTABLE"": 1, ""CALL"": 1, ""TEST"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
87	0.33.35	2	0x12fba78	0x12fc1a3	1835	10002_data03.o	1976	2027	179	25	0	9	3	0	"[[""tgr_NormalAtkObj"", 20], [""objGetAttr"", 13], [""Cha_InventoryTakeItem"", 9], [""CREAT_SUMMERUNIT"", 4], [""TriggerAddUnitAttr"", 3], [""TriggerPopupText"", 2], [""objGetSubType"", 1], [""cha_GetPType"", 1]]"	[]	"{""LOADK"": 27, ""EQ"": 23, ""JMP"": 26, ""GETGLOBAL"": 53, ""GETTABLE"": 29, ""CALL"": 20, ""RETURN"": 1}"
88	0.33.36	2	0x12fc1a3	0x12fc1e3	64	10002_data03.o	2041	2043	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
89	0.33.37	2	0x12fc1e3	0x12fc381	414	10002_data03.o	2045	2056	25	11	0	4	0	0	"[[""tgr_cha"", 5], [""IsMoveByTrack"", 1], [""objSetPos"", 1], [""GameOp_StopCha"", 1], [""tgr_SetPlayerCamera"", 1], [""objGetControl"", 1], [""tgr_RemoveItemFromCha"", 1]]"	[]	"{""GETGLOBAL"": 11, ""CALL"": 6, ""EQ"": 1, ""JMP"": 1, ""LOADK"": 5, ""RETURN"": 1}"
90	0.33.38	2	0x12fc381	0x12fc44a	201	10002_data03.o	2070	2075	12	4	0	3	0	0	"[[""TriggerCheckChatypeID"", 1], [""tgr_NormalAtkObj"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""GETTABLE"": 1, ""CALL"": 1, ""TEST"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
91	0.33.39	2	0x12fc44a	0x12fc697	589	10002_data03.o	2077	2100	41	15	0	8	1	0	"[[""tgr_NormalAtkObj"", 3], [""_template_data_0001"", 2], [""TriggerAddUnitAttr"", 2], [""tgr_GetRandomNum"", 1], [""TriggerPopupText"", 1]]"	[]	"{""GETGLOBAL"": 9, ""LOADK"": 15, ""CALL"": 4, ""SETTABLE"": 1, ""EQ"": 2, ""JMP"": 4, ""GETTABLE"": 4, ""LT"": 1, ""RETURN"": 1}"
92	0.33.40	2	0x12fc697	0x12fc6d7	64	10002_data03.o	2114	2116	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
93	0.33.41	2	0x12fc6d7	0x12fc7ce	247	10002_data03.o	2118	2126	13	7	0	5	0	0	"[[""tgr_cha"", 2], [""TriggerAddUnitAttr"", 1], [""TriggerAddEffectAndTimes"", 1]]"	[]	"{""GETGLOBAL"": 4, ""LOADK"": 6, ""CALL"": 2, ""RETURN"": 1}"
94	0.33.42	2	0x12fc7ce	0x12fc80e	64	10002_data03.o	2140	2142	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
95	0.33.43	2	0x12fc80e	0x12fc9ac	414	10002_data03.o	2144	2155	25	11	0	4	0	0	"[[""tgr_cha"", 5], [""IsMoveByTrack"", 1], [""objSetPos"", 1], [""GameOp_StopCha"", 1], [""tgr_SetPlayerCamera"", 1], [""objGetControl"", 1], [""tgr_RemoveItemFromCha"", 1]]"	[]	"{""GETGLOBAL"": 11, ""CALL"": 6, ""EQ"": 1, ""JMP"": 1, ""LOADK"": 5, ""RETURN"": 1}"
96	0.33.44	2	0x12fc9ac	0x12fc9ec	64	10002_data03.o	2169	2171	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
97	0.33.45	2	0x12fc9ec	0x12fcb8a	414	10002_data03.o	2173	2184	25	11	0	4	0	0	"[[""tgr_cha"", 5], [""IsMoveByTrack"", 1], [""objSetPos"", 1], [""GameOp_StopCha"", 1], [""tgr_SetPlayerCamera"", 1], [""objGetControl"", 1], [""tgr_RemoveItemFromCha"", 1]]"	[]	"{""GETGLOBAL"": 11, ""CALL"": 6, ""EQ"": 1, ""JMP"": 1, ""LOADK"": 5, ""RETURN"": 1}"
98	0.33.46	2	0x12fcb8a	0x12fcbca	64	10002_data03.o	2198	2200	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
99	0.33.47	2	0x12fcbca	0x12fced2	776	10002_data03.o	2202	2251	73	16	0	5	0	0	"[[""SetConstFog"", 12]]"	[]	"{""GETGLOBAL"": 12, ""LOADK"": 48, ""CALL"": 12, ""RETURN"": 1}"
100	0.33.48	2	0x12fced2	0x12fd22d	859	10002_data03.o	2265	2273	78	17	0	3	0	0	"[[""tgr_cha"", 12], [""TriggerCheckChatypeID"", 10], [""objGetSubType"", 1], [""IsChaInRegion"", 1]]"	[]	"{""GETGLOBAL"": 24, ""CALL"": 12, ""EQ"": 2, ""JMP"": 12, ""LOADBOOL"": 3, ""RETURN"": 4, ""LOADK"": 11, ""TEST"": 10}"
101	0.33.49	2	0x12fd22d	0x12fd2c2	149	10002_data03.o	2275	2279	6	4	0	4	0	0	"[[""TriggerChaApplyTimedLife"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 2, ""CALL"": 1, ""RETURN"": 1}"
102	0.33.50	2	0x12fd2c2	0x12fd399	215	10002_data03.o	2293	2298	13	5	0	3	0	0	"[[""CONTROL_PLAYER"", 1], [""objGetControl"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 3, ""CALL"": 1, ""GETTABLE"": 2, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
103	0.33.51	2	0x12fd399	0x12fd567	462	10002_data03.o	2300	2325	33	11	0	6	2	0	"[[""_template_data_0001"", 2], [""tgr_LearnSkill"", 2], [""tgr_cha"", 2]]"	[]	"{""LOADK"": 8, ""EQ"": 6, ""JMP"": 8, ""GETGLOBAL"": 6, ""GETTABLE"": 2, ""CALL"": 2, ""RETURN"": 1}"
104	0.33.52	2	0x12fd567	0x12fd61b	180	10002_data03.o	2339	2344	11	4	0	3	0	0	"[[""CheckSkillExist"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
105	0.33.53	2	0x12fd61b	0x12fd992	887	10002_data03.o	2346	2395	81	12	0	9	4	0	"[[""tgr_cha"", 8], [""TriggerCheckSkillLV"", 4], [""TriggerAddUnitAttr"", 4]]"	[]	"{""LOADK"": 28, ""EQ"": 8, ""JMP"": 16, ""GETGLOBAL"": 16, ""CALL"": 8, ""TEST"": 4, ""RETURN"": 1}"
106	0.33.54	2	0x12fd992	0x12fdacd	315	10002_data03.o	2409	2417	21	7	0	3	0	0	"[[""tgr_cha"", 2], [""objGetAttr"", 1], [""Cha_SkillPoint"", 1], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1]]"	[]	"{""GETGLOBAL"": 6, ""CALL"": 2, ""LE"": 1, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4, ""GETTABLE"": 2, ""EQ"": 1}"
107	0.33.55	2	0x12fdacd	0x12fdc06	313	10002_data03.o	2419	2430	19	9	0	5	0	0	"[[""tgr_cha"", 3], [""TriggerAddUnitAttr"", 2], [""TriggerAddEffectAndTimes"", 1]]"	[]	"{""GETGLOBAL"": 6, ""LOADK"": 9, ""CALL"": 3, ""RETURN"": 1}"
108	0.33.56	2	0x12fdc06	0x12fdc46	64	10002_data03.o	2444	2446	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
109	0.33.57	2	0x12fdc46	0x12fdd34	238	10002_data03.o	2448	2457	12	7	0	5	0	0	"[[""tgr_disseff"", 2], [""Skill_Refresh"", 1], [""TriggerAddEffectAndTimes"", 1]]"	[]	"{""GETGLOBAL"": 4, ""GETTABLE"": 2, ""CALL"": 2, ""LOADK"": 3, ""RETURN"": 1}"
110	0.33.58	2	0x12fdd34	0x12fdd74	64	10002_data03.o	2471	2473	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
111	0.33.59	2	0x12fdd74	0x12fdece	346	10002_data03.o	2475	2483	21	9	0	4	0	0	"[[""tgr_cha"", 4], [""IsMoveByTrack"", 1], [""objSetPos"", 1], [""GameOp_StopCha"", 1], [""tgr_SetPlayerCamera"", 1], [""objGetControl"", 1]]"	[]	"{""GETGLOBAL"": 9, ""CALL"": 5, ""EQ"": 1, ""JMP"": 1, ""LOADK"": 4, ""RETURN"": 1}"
112	0.33.60	2	0x12fdece	0x12fdf82	180	10002_data03.o	2497	2502	11	4	0	3	0	0	"[[""CheckSkillExist"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
113	0.33.61	2	0x12fdf82	0x12fe3ae	1068	10002_data03.o	2504	2569	101	13	0	9	4	0	"[[""tgr_cha"", 8], [""TriggerCheckSkillLV"", 4], [""GetRandomNumber"", 4], [""TriggerAddUnitAttr"", 4]]"	[]	"{""LOADK"": 32, ""EQ"": 8, ""JMP"": 20, ""GETGLOBAL"": 20, ""CALL"": 12, ""TEST"": 4, ""LE"": 4, ""RETURN"": 1}"
114	0.33.62	2	0x12fe3ae	0x12fe3ee	64	10002_data03.o	2583	2585	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
115	0.33.63	2	0x12fe3ee	0x12fe7a1	947	10002_data03.o	2587	2600	87	17	0	6	1	0	"[[""tgr_KEobj"", 10], [""objGetAttr"", 9], [""Cha_InventoryTakeItem"", 9], [""TriggerAddUnitAttr"", 1]]"	[]	"{""LOADK"": 5, ""EQ"": 11, ""JMP"": 12, ""GETGLOBAL"": 29, ""GETTABLE"": 19, ""CALL"": 10, ""RETURN"": 1}"
116	0.33.64	2	0x12fe7a1	0x12fe7e1	64	10002_data03.o	2614	2616	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
117	0.33.65	2	0x12fe7e1	0x12feb94	947	10002_data03.o	2618	2631	87	17	0	6	1	0	"[[""tgr_KEobj"", 10], [""objGetAttr"", 9], [""Cha_InventoryTakeItem"", 9], [""TriggerAddUnitAttr"", 1]]"	[]	"{""LOADK"": 5, ""EQ"": 11, ""JMP"": 12, ""GETGLOBAL"": 29, ""GETTABLE"": 19, ""CALL"": 10, ""RETURN"": 1}"
118	0.33.66	2	0x12feb94	0x12fec45	177	10002_data03.o	2645	2650	11	3	0	3	0	0	"[[""TriggerCheckChatypeID"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""TEST"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
119	0.33.67	2	0x12fec45	0x12fedff	442	10002_data03.o	2652	2670	34	11	0	5	0	0	"[[""GetRandomNumber"", 3], [""TriggerAddUnitAttr"", 3], [""tgr_cha"", 3]]"	[]	"{""GETGLOBAL"": 9, ""LOADK"": 12, ""CALL"": 6, ""LE"": 3, ""JMP"": 3, ""RETURN"": 1}"
120	0.33.68	2	0x12fedff	0x12feecb	204	10002_data03.o	2684	2689	12	5	0	3	0	0	"[[""CheckSkillExist"", 1], [""tgr_NormalAtkObj"", 1]]"	[]	"{""GETGLOBAL"": 2, ""GETTABLE"": 1, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
121	0.33.69	2	0x12feecb	0x12ff921	2646	10002_data03.o	2691	2752	273	28	0	9	4	0	"[[""tgr_NormalAtkObj"", 32], [""CheckSkillExist"", 8], [""TriggerCheckSkillLV"", 4], [""objGetSubType"", 4], [""CONTROL_PLAYER"", 4], [""objGetControl"", 4], [""TriggerCheckChatypeID"", 4], [""objGetAttr"", 4], [""Attr_Def"", 4], [""TriggerAddUnitAttr"", 4]]"	[]	"{""LOADK"": 44, ""EQ"": 28, ""JMP"": 44, ""GETGLOBAL"": 72, ""GETTABLE"": 40, ""CALL"": 32, ""TEST"": 8, ""LT"": 4, ""RETURN"": 1}"
122	0.33.70	2	0x12ff921	0x12ff9d2	177	10002_data03.o	2766	2771	11	3	0	3	0	0	"[[""TriggerCheckChatypeID"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""TEST"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
123	0.33.71	2	0x12ff9d2	0x12ffb5c	394	10002_data03.o	2773	2789	24	11	0	6	0	0	"[[""tgr_cha"", 4], [""TriggerRefreshSKCD"", 2], [""_template_data_0001"", 2], [""TriggerAddUnitAttr"", 1], [""TriggerAddEffect"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 7, ""CALL"": 4, ""GETTABLE"": 2, ""RETURN"": 1}"
124	0.33.72	2	0x12ffb5c	0x12ffc28	204	10002_data03.o	2803	2808	12	5	0	3	0	0	"[[""CheckSkillExist"", 1], [""tgr_NormalAtkObj"", 1]]"	[]	"{""GETGLOBAL"": 2, ""GETTABLE"": 1, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
125	0.33.73	2	0x12ffc28	0x13000a4	1148	10002_data03.o	2810	2875	109	14	0	9	4	0	"[[""tgr_NormalAtkObj"", 8], [""TriggerCheckSkillLV"", 4], [""GetRandomNumber"", 4], [""TriggerAddUnitAttr"", 4]]"	[]	"{""LOADK"": 32, ""EQ"": 8, ""JMP"": 20, ""GETGLOBAL"": 20, ""GETTABLE"": 8, ""CALL"": 12, ""TEST"": 4, ""LE"": 4, ""RETURN"": 1}"
126	0.33.74	2	0x13000a4	0x13002e9	581	10002_data03.o	2889	2900	46	15	0	3	0	0	"[[""_template_data_0001"", 4], [""TriggerCheckChatypeID"", 3], [""tgr_KEobj"", 3]]"	[]	"{""GETGLOBAL"": 10, ""GETTABLE"": 7, ""EQ"": 1, ""JMP"": 7, ""LOADBOOL"": 4, ""RETURN"": 5, ""LOADK"": 3, ""CALL"": 3, ""TEST"": 3, ""LT"": 3}"
127	0.33.75	2	0x13002e9	0x130071f	1078	10002_data03.o	2902	2965	85	15	0	8	11	0	"[[""_template_data_0001"", 15], [""Game_End"", 1]]"	[]	"{""LOADK"": 15, ""EQ"": 9, ""JMP"": 12, ""GETGLOBAL"": 16, ""GETTABLE"": 11, ""MUL"": 8, ""ADD"": 8, ""SETTABLE"": 4, ""CALL"": 1, ""RETURN"": 1}"
128	0.33.76	2	0x130071f	0x13007c0	161	10002_data03.o	2979	2984	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
129	0.33.77	2	0x13007c0	0x13008e6	294	10002_data03.o	2986	2997	16	9	0	5	0	0	"[[""tgr_cha"", 2], [""tgr_RemoveItemFromCha"", 1], [""GetRandomNumber"", 1], [""tgr_getNewItem"", 1]]"	[]	"{""GETGLOBAL"": 5, ""LOADK"": 5, ""CALL"": 3, ""LE"": 1, ""JMP"": 1, ""RETURN"": 1}"
130	0.33.78	2	0x13008e6	0x1300926	64	10002_data03.o	3011	3013	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
131	0.33.79	2	0x1300926	0x130141f	2809	10002_data03.o	3015	3133	228	49	0	25	23	0	"[[""TriggerSetDialogBubble"", 11], [""AddCha"", 9], [""sceGetAIChaNum"", 2], [""sceGetAICha"", 2], [""TriggerCheckChatypeID"", 2]]"	[]	"{""GETGLOBAL"": 26, ""LOADK"": 121, ""CALL"": 26, ""MOVE"": 24, ""LOADNIL"": 8, ""EQ"": 6, ""JMP"": 8, ""SUB"": 2, ""FORPREP"": 2, ""TEST"": 2, ""FORLOOP"": 2, ""RETURN"": 1}"
132	0.33.80	2	0x130141f	0x13014d3	180	10002_data03.o	3147	3152	11	4	0	3	0	0	"[[""CheckSkillExist"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
133	0.33.81	2	0x13014d3	0x1301bb6	1763	10002_data03.o	3154	3250	159	16	0	11	14	0	"[[""_template_data_0001"", 14], [""tgr_cha"", 8], [""TriggerCheckSkillLV"", 4], [""TriggerAddUnitAttr"", 4]]"	[]	"{""LOADK"": 42, ""GETGLOBAL"": 30, ""GETTABLE"": 9, ""MUL"": 10, ""ADD"": 10, ""SETTABLE"": 5, ""EQ"": 12, ""JMP"": 24, ""LE"": 4, ""CALL"": 8, ""TEST"": 4, ""RETURN"": 1}"
134	0.33.82	2	0x1301bb6	0x1301d47	401	10002_data03.o	3264	3275	28	9	0	3	0	0	"[[""tgr_cha"", 3], [""objGetSubType"", 1], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1], [""objGetAttr"", 1], [""CREAT_SUMMERUNIT"", 1]]"	[]	"{""GETGLOBAL"": 8, ""CALL"": 3, ""EQ"": 3, ""JMP"": 3, ""LOADBOOL"": 4, ""RETURN"": 5, ""GETTABLE"": 2}"
135	0.33.83	2	0x1301d47	0x1302301	1466	10002_data03.o	3277	3329	124	24	0	12	3	0	"[[""tgr_cha"", 15], [""objGetAttr"", 7], [""Attr_Lv"", 7], [""TriggerShowHint"", 3], [""tgr_getNewItem"", 3], [""TriggerAddUnitAttr"", 2]]"	[]	"{""LOADK"": 42, ""EQ"": 13, ""JMP"": 16, ""GETGLOBAL"": 37, ""CALL"": 15, ""RETURN"": 1}"
136	0.33.84	2	0x1302301	0x13023b2	177	10002_data03.o	3343	3348	11	3	0	3	0	0	"[[""TriggerCheckChatypeID"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""TEST"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
137	0.33.85	2	0x13023b2	0x13024eb	313	10002_data03.o	3350	3363	19	9	0	4	0	0	"[[""_template_data_0001"", 3], [""TriggerGetPropertyValue"", 3], [""tgr_cha"", 3]]"	[]	"{""GETGLOBAL"": 9, ""LOADK"": 3, ""CALL"": 3, ""SETTABLE"": 3, ""RETURN"": 1}"
138	0.33.86	2	0x13024eb	0x1302626	315	10002_data03.o	3377	3385	21	7	0	3	0	0	"[[""tgr_cha"", 2], [""TriggerCheckChatypeID"", 1], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1]]"	[]	"{""GETGLOBAL"": 5, ""LOADK"": 1, ""CALL"": 2, ""TEST"": 1, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4, ""GETTABLE"": 2, ""EQ"": 1}"
139	0.33.87	2	0x1302626	0x130277b	341	10002_data03.o	3387	3397	22	10	0	5	0	0	"[[""TriggerAddUnitAttr"", 3], [""tgr_cha"", 3], [""_template_data_0001"", 3]]"	[]	"{""GETGLOBAL"": 9, ""LOADK"": 6, ""GETTABLE"": 3, ""CALL"": 3, ""RETURN"": 1}"
140	0.33.88	2	0x130277b	0x130282c	177	10002_data03.o	3411	3416	11	3	0	3	0	0	"[[""TriggerCheckChatypeID"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""TEST"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
141	0.33.89	2	0x130282c	0x1302965	313	10002_data03.o	3418	3431	19	9	0	4	0	0	"[[""_template_data_0001"", 3], [""TriggerGetPropertyValue"", 3], [""tgr_cha"", 3]]"	[]	"{""GETGLOBAL"": 9, ""LOADK"": 3, ""CALL"": 3, ""SETTABLE"": 3, ""RETURN"": 1}"
142	0.33.90	2	0x1302965	0x1302aa0	315	10002_data03.o	3445	3453	21	7	0	3	0	0	"[[""tgr_cha"", 2], [""TriggerCheckChatypeID"", 1], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1]]"	[]	"{""GETGLOBAL"": 5, ""LOADK"": 1, ""CALL"": 2, ""TEST"": 1, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4, ""GETTABLE"": 2, ""EQ"": 1}"
143	0.33.91	2	0x1302aa0	0x1302bf5	341	10002_data03.o	3455	3465	22	10	0	5	0	0	"[[""TriggerAddUnitAttr"", 3], [""tgr_cha"", 3], [""_template_data_0001"", 3]]"	[]	"{""GETGLOBAL"": 9, ""LOADK"": 6, ""GETTABLE"": 3, ""CALL"": 3, ""RETURN"": 1}"
144	0.33.92	2	0x1302bf5	0x1302ca6	177	10002_data03.o	3479	3484	11	3	0	3	0	0	"[[""TriggerCheckChatypeID"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""TEST"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
145	0.33.93	2	0x1302ca6	0x1302ddf	313	10002_data03.o	3486	3499	19	9	0	4	0	0	"[[""_template_data_0001"", 3], [""TriggerGetPropertyValue"", 3], [""tgr_cha"", 3]]"	[]	"{""GETGLOBAL"": 9, ""LOADK"": 3, ""CALL"": 3, ""SETTABLE"": 3, ""RETURN"": 1}"
146	0.33.94	2	0x1302ddf	0x1302f1a	315	10002_data03.o	3513	3521	21	7	0	3	0	0	"[[""tgr_cha"", 2], [""TriggerCheckChatypeID"", 1], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1]]"	[]	"{""GETGLOBAL"": 5, ""LOADK"": 1, ""CALL"": 2, ""TEST"": 1, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4, ""GETTABLE"": 2, ""EQ"": 1}"
147	0.33.95	2	0x1302f1a	0x130306f	341	10002_data03.o	3523	3533	22	10	0	5	0	0	"[[""TriggerAddUnitAttr"", 3], [""tgr_cha"", 3], [""_template_data_0001"", 3]]"	[]	"{""GETGLOBAL"": 9, ""LOADK"": 6, ""GETTABLE"": 3, ""CALL"": 3, ""RETURN"": 1}"
148	0.33.96	2	0x130306f	0x1303120	177	10002_data03.o	3547	3552	11	3	0	3	0	0	"[[""TriggerCheckChatypeID"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""TEST"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
149	0.33.97	2	0x1303120	0x1303217	247	10002_data03.o	3554	3563	13	7	0	4	0	0	"[[""_template_data_0001"", 2], [""TriggerGetPropertyValue"", 2], [""tgr_cha"", 2]]"	[]	"{""GETGLOBAL"": 6, ""LOADK"": 2, ""CALL"": 2, ""SETTABLE"": 2, ""RETURN"": 1}"
150	0.33.98	2	0x1303217	0x1303352	315	10002_data03.o	3577	3585	21	7	0	3	0	0	"[[""tgr_cha"", 2], [""TriggerCheckChatypeID"", 1], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1]]"	[]	"{""GETGLOBAL"": 5, ""LOADK"": 1, ""CALL"": 2, ""TEST"": 1, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4, ""GETTABLE"": 2, ""EQ"": 1}"
151	0.33.99	2	0x1303352	0x130345d	267	10002_data03.o	3587	3594	15	8	0	5	0	0	"[[""TriggerAddUnitAttr"", 2], [""tgr_cha"", 2], [""_template_data_0001"", 2]]"	[]	"{""GETGLOBAL"": 6, ""LOADK"": 4, ""GETTABLE"": 2, ""CALL"": 2, ""RETURN"": 1}"
